name,highway,id
Кронштадтская улица,tertiary,998836920
улица Невзоровой,residential,999237803
проспект Обуховской Обороны,primary,1000216015
2-я Комсомольская улица,residential,1000792844
улица Партизана Германа,secondary,1000912708
улица Адмирала Трибуца,tertiary,1000912709
Новгородская улица,tertiary,1001466357
Тульская улица,secondary,1001466359
улица Бонч-Бруевича,secondary,1001466360
улица Бонч-Бруевича,secondary,1001466361
Зыбинская улица,unclassified,1002600529
Ярославская улица,residential,1003659254
Смольный проспект,residential,1003659255
Касимовская улица,secondary,1003752875
Гороховая улица,secondary,1003854057
Гороховая улица,secondary,1003854058
Рябовское шоссе,secondary,1003855168
Потёмкинская улица,tertiary,1003856984
Потёмкинская улица,tertiary,1003856985
Новороссийская улица,secondary,1003857902
улица Десантников,tertiary,1003858450
Гагаринская улица,residential,1003895944
Рыбинская улица,secondary,1004020776
Рыбинская улица,secondary,1004020777
Рыбинская улица,secondary,1004020778
Рыбинская улица,secondary,1004020779
улица Белы Куна,tertiary,1004610968
улица Белы Куна,tertiary,1004610969
улица Белы Куна,tertiary,1004610970
улица Белы Куна,tertiary,1004610971
Бухарестская улица,secondary,1004610972
Бухарестская улица,secondary,1004610973
Бухарестская улица,secondary,1004610974
Бухарестская улица,secondary,1004610975
Подольская улица,residential,1005558178
Подольская улица,residential,1005558179
Подольская улица,residential,1005558180
Подольская улица,residential,1005558181
Бронницкая улица,residential,1005558182
Серпуховская улица,residential,1005558183
Серпуховская улица,residential,1005558184
Бронницкая улица,residential,1005558185
Бронницкая улица,residential,1005558186
Бронницкая улица,residential,1005558187
Бронницкая улица,residential,1005558188
Серпуховская улица,residential,1005558189
Серпуховская улица,residential,1005558190
Загородный проспект,primary,1005825412
Загородный проспект,primary,1005825413
улица Пограничника Гарькавого,tertiary,1005825982
проспект Народного Ополчения,tertiary,1005825983
улица Маршала Казакова,tertiary,1005825984
Заневский проспект,primary_link,1005830692
Заневский проспект,primary_link,1005830693
Синопская набережная,secondary,1005830694
проспект Обуховской Обороны,primary,1005834425
проспект Обуховской Обороны,primary,1005834426
проспект Ветеранов,secondary,1005913857
набережная реки Мойки,residential,1006485319
улица Лопатина,residential,1006498551
улица Свободы,secondary,1006738641
улица Генерала Кравченко,residential,1006762122
улица Генерала Кравченко,residential,1006762124
улица Генерала Кравченко,residential,1006762127
улица Маршала Мерецкова,unclassified,1006762145
Трудовая улица,residential,1006895538
проспект Энергетиков,unclassified,1006933781
проспект Энергетиков,tertiary,1006933783
Уткин переулок,tertiary,1006933785
улица Владимира Пчелинцева,residential,1007022765
Рижский проспект,secondary,1007134960
13-я Красноармейская улица,residential,1007134962
Боровая улица,residential,1007182753
Аэродромная улица,residential,1007457649
Шуваловский проспект,secondary,1007517812
Шуваловский проспект,secondary,1007517813
набережная канала Грибоедова,tertiary,1007665051
Большая Конюшенная улица,tertiary,1007824333
Центральная аллея,residential,1008865694
Берёзовая аллея,residential,1008865695
Средний проезд,residential,1008865696
Кленовая аллея,residential,1008865697
улица Малыгина,residential,1010191878
Среднеохтинский проспект,secondary,1010202617
Среднеохтинский проспект,secondary,1010202618
Среднеохтинский проспект,secondary,1010202619
Среднеохтинский проспект,secondary,1010202620
Адмиралтейский проспект,secondary,1011075612
Сенатская площадь,secondary,1011075613
Адмиралтейская набережная,secondary,1011075614
Малая Морская улица,residential,1011080292
Исаакиевская площадь,tertiary_link,1011080293
Адмиралтейский проспект,secondary,1011080294
Плесецкая улица,residential,1011315477
улица Коллонтай,secondary,1011322079
Миргородская улица,tertiary,1011752224
Миргородская улица,tertiary,1011752225
Миргородская улица,tertiary,1011752226
Миргородская улица,unclassified,1011752227
улица Лисянского,residential,1011828605
бульвар Головнина,residential,1011831850
Заводской проспект,secondary,1012136963
Заводской проспект,secondary,1012136964
Софийская улица,secondary,1012136966
Заводской проспект,secondary,1012136967
Заводской проспект,secondary,1012136969
Заводской проспект,secondary,1012136970
Заводской проспект,secondary,1012136971
проспект Кузнецова,tertiary,1013513987
проспект Кузнецова,tertiary,1013513989
проспект Кузнецова,tertiary,1013513991
проспект Кузнецова,tertiary,1013513992
Синявинская улица,residential,1014127223
Костромская улица,residential,1014140818
Тульская улица,secondary,1014140819
Гражданский проспект,secondary,1014562933
Малый проспект В.О.,secondary,1014608363
Малый проспект В.О.,secondary,1014608364
Красная улица,residential,1015097913
1-я линия,residential,1015258136
проспект Маршала Блюхера,residential,1018266751
улица Ильюшина,secondary,1018874117
улица Ильюшина,secondary,1018874118
Новоутиная улица,residential,1018890006
Брантовская дорога,unclassified,1019063846
Володарская улица,residential,1019274407
Володарская улица,residential,1019274408
Володарская улица,residential,1019274409
Дружная улица,residential,1019278435
Дружная улица,residential,1019278436
Большая Заводская улица,residential,1019452539
15-я линия,residential,1020215049
15-я линия,residential,1020215050
15-я линия,residential,1020215051
2-я линия,residential,1020215052
2-я линия,residential,1020215053
Академический проспект,residential,1020279552
Академический проспект,residential,1020279553
Ивановская улица,tertiary,1020584215
3-й Предпортовый проезд,unclassified,1020616345
Усть-Славянское шоссе,tertiary,1023303411
Сарицкая улица,tertiary,1023303413
Усть-Славянское шоссе,tertiary,1023303414
Усть-Славянское шоссе,tertiary,1023303415
Правленская улица,residential,1023565830
Гатчинское шоссе,secondary,1023950677
Гатчинское шоссе,secondary,1023950678
Кокколевская улица,residential,1024261288
Кокколевская улица,residential,1024261289
Кокколевская улица,unclassified,1024261290
Волхонское шоссе,secondary,1024316346
Волхонское шоссе,secondary,1024337158
улица Свободы,residential,1024342798
улица Нижняя Колония,secondary,1024411996
улица Нахимова,residential,1024475397
улица Нахимова,residential,1024488319
улица Нахимова,residential,1024488354
Альпийский переулок,residential,1024552571
Белградская улица,tertiary,1024552572
Белградская улица,tertiary,1024552573
улица Каменка,residential,1024712452
улица Каменка,residential,1024712453
улица Каменка,residential,1024712454
Расстанная улица,unclassified,1024834999
Расстанная улица,residential,1025490017
Расстанная улица,tertiary,1025490018
Расстанная улица,tertiary,1025490019
Расстанная улица,residential,1025490020
Сергиевский путепровод,secondary,1025544871
улица Капитана Грищенко,residential,1025815085
улица Адмирала Трибуца,tertiary,1025816969
улица Адмирала Трибуца,tertiary,1025817782
улица Адмирала Коновалова,residential,1025818088
проспект Науки,secondary,1025931356
проспект Науки,secondary,1025931357
проспект Науки,secondary,1025931358
улица Веденеева,tertiary,1025931360
проспект Науки,secondary,1025931362
проспект Науки,secondary,1025931367
проспект Науки,secondary,1025931368
проспект Науки,secondary,1025931372
проспект Науки,secondary,1025931374
проспект Науки,secondary,1025931376
улица Академика Константинова,residential,1025931377
проспект Науки,secondary,1025931381
улица Обручевых,residential,1025931384
улица Вавиловых,tertiary,1025931386
проспект Науки,secondary,1025931388
улица Вавиловых,tertiary,1025931389
проспект Науки,secondary,1025931390
проспект Науки,secondary,1025931391
проспект Науки,secondary,1025931392
Тихорецкий проспект,secondary,1025931393
проспект Науки,secondary,1026052063
проспект Науки,secondary,1026052064
проспект Науки,secondary,1026052065
проспект Науки,secondary,1026052066
Гражданский проспект,secondary,1026052067
проспект Науки,secondary,1026052068
Гражданский проспект,secondary,1026052069
проспект Науки,secondary,1026052070
Гражданский проспект,secondary,1026052073
проспект Науки,secondary,1026052074
проспект Науки,secondary,1026052076
проспект Науки,secondary,1026052078
проспект Науки,secondary,1026052080
проспект Науки,secondary,1026052082
проспект Науки,secondary,1026052084
проспект Науки,secondary,1026052086
Пинский переулок,residential,1026129715
улица Мира,tertiary,1026134037
улица Мира,tertiary,1026134038
улица Мира,tertiary,1026134039
Прилукская улица,residential,1026395100
1-я Никитинская улица,residential,1027100513
Лазаретный переулок,residential,1027662858
улица Богайчука,residential,1028671519
улица Богайчука,residential,1028671520
Разводная улица,residential,1028800946
Мастеровой переулок,residential,1028810969
улица Белы Куна,residential,1028953878
Караваевская улица,tertiary,1028954582
Караваевская улица,tertiary,1028954583
Караваевская улица,tertiary,1028956005
Караваевская улица,tertiary,1028956006
Расстанная улица,tertiary,1028958751
Ропшинское шоссе,secondary,1028990827
Ропшинское шоссе,secondary,1028990828
улица Морского Десанта,residential,1029177736
проспект Маршала Жукова,secondary,1029312686
улица Морской Пехоты,residential,1029315606
Караваевская улица,tertiary,1029320173
Караваевская улица,tertiary,1029320174
Лиговский проспект,primary,1029330595
Курская улица,tertiary,1029605742
Курская улица,tertiary,1029605818
Расстанная улица,residential,1029889913
Советский проспект,primary,1030472894
Гусарская улица,unclassified,1032045248
улица Мечникова,residential,1032962859
улица Беловой,residential,1033440693
Малый проспект В.О.,secondary,1033521376
улица Халтурина,residential,1033546717
Воронежская улица,residential,1033795657
Воронежская улица,residential,1033795658
набережная реки Волковки,secondary,1033871217
набережная реки Волковки,secondary,1033871218
набережная реки Волковки,secondary,1033871219
набережная реки Волковки,secondary,1033871220
Расстанный переулок,tertiary,1033871222
Днепропетровская улица,secondary,1033871228
Днепропетровская улица,secondary,1033871229
Днепропетровская улица,secondary,1033871230
Днепропетровская улица,secondary,1033871231
Андреевская улица,living_street,1034141102
Дубровская улица,living_street,1034181354
улица Пионерстроя,tertiary,1034314894
улица Пионерстроя,tertiary,1034314895
Лиговский проспект,primary,1034809545
проспект Науки,secondary,1036310363
проспект Науки,secondary,1036310364
проспект Науки,secondary,1036310366
проспект Науки,secondary,1036310368
улица Бутлерова,tertiary,1036310373
проспект Науки,secondary,1036310374
проспект Науки,secondary,1036310375
улица Софьи Ковалевской,tertiary,1036310377
проспект Науки,secondary,1036310378
проспект Науки,secondary,1036310379
проспект Обуховской Обороны,secondary,1037088393
набережная Адмиралтейского канала,residential,1037782156
Садовая улица,residential,1038266235
Тосина улица,unclassified,1038714014
улица Самойловой,secondary,1038732652
улица Булавского,unclassified,1039039338
Складская улица,unclassified,1039994924
Боровая улица,tertiary,1040496622
улица Седова,secondary,1041553513
улица Жертв Девятого Января,unclassified,1041624358
улица Жертв Девятого Января,unclassified,1041624359
Боровая улица,residential,1041861541
Старо-Нарвское шоссе,residential,1041905633
улица Новые Заводы,residential,1041905873
Тосина улица,unclassified,1042197693
Перевозный переулок,residential,1044309865
улица Помяловского,residential,1044310234
Литейная улица,residential,1046238168
Боровая улица,tertiary,1046574418
Боровая улица,tertiary,1046574419
набережная Обводного канала,secondary,1046574428
набережная Обводного канала,secondary,1046574429
Тихорецкий проспект,secondary,1047295542
улица Веденеева,tertiary,1047295543
проспект Науки,secondary,1047295544
улица Коллонтай,secondary,1047302611
Коломяжский проспект,primary,1047306841
проспект Непокорённых,primary,1047306844
Коломяжский проспект,primary,1047306845
проспект Энгельса,primary,1047314584
проспект Энгельса,primary,1047314585
проспект Просвещения,secondary,1047314586
Приморский проспект,tertiary,1047318163
Советская улица,secondary,1047319444
Светлановский проспект,secondary,1047320310
проспект Просвещения,secondary,1047320311
улица Хошимина,tertiary,1047320312
улица Композиторов,tertiary,1047320313
набережная реки Сестры,residential,1047321657
Театральная улица,residential,1047358565
Школьная улица,tertiary,1047370879
Школьная улица,tertiary,1047370880
Народная улица,primary,1047372246
переулок Лодыгина,secondary_link,1047388302
Ревельский переулок,secondary_link,1047388303
Гатчинское шоссе,secondary,1047454071
Лесной проспект,secondary,1047500906
Полюстровский проспект,secondary,1047500907
Полюстровский проспект,secondary,1047500909
Менделеевская улица,tertiary,1047500910
Большая Пушкарская улица,primary,1047500911
Суздальское шоссе,secondary,1047502650
Суздальское шоссе,secondary,1047502651
Парашютная улица,primary,1047513507
Гражданская улица,tertiary,1047513508
Парашютная улица,primary,1047513509
улица Хошимина,tertiary,1047515289
улица Композиторов,tertiary,1047515290
Суздальский проспект,secondary,1047515291
переулок Усыскина,residential,1047519225
Малоохтинский проспект,secondary,1047859233
Кирочная улица,residential,1049700104
переулок Мусоргского,residential,1049710432
улица Анны Павловой,residential,1049731054
Щукин переулок,residential,1049732249
переулок Мусоргского,residential,1049832654
Богумиловская улица,residential,1049835055
Балтийская улица,residential,1049847333
Красносельское шоссе,secondary,1051777232
Старинная улица,residential,1051909184
Старинная улица,residential,1051909185
улица Потапова,unclassified,1052051549
Ольгинское шоссе,residential,1052112619
проспект Энгельса,primary,1053046829
Гражданский проспект,secondary,1053056115
Земский переулок,residential,1053085820
Мебельная улица,tertiary,1053085821
Гаккелевская улица,tertiary,1053085822
Прибрежная улица,tertiary,1053100265
Шотландская улица,tertiary,1053141111
улица Потапова,unclassified,1053361802
Новосмоленская набережная,unclassified,1053534565
Туристская улица,tertiary,1054051130
улица Оптиков,secondary,1054051131
улица Оптиков,secondary,1054051132
Партизанский переулок,residential,1054384767
Плесецкая улица,residential,1054528407
Толубеевский проезд,residential,1054535517
Толубеевский проезд,residential,1054535518
улица Оптиков,secondary,1054890838
Республиканская улица,residential,1054898849
Комендантский проспект,secondary,1054904929
Комендантский проспект,secondary,1054904930
улица Красного Текстильщика,residential,1055108855
улица Витковского,unclassified,1055159730
Малая Пушкарская улица,residential,1055360661
Пушкарский переулок,residential,1055360663
Пушкарский переулок,residential,1055360664
улица Мира,tertiary,1055368710
Лесной проспект,secondary,1055514789
Лесной проспект,secondary,1055514790
Гражданский проспект,secondary,1055527153
улица Генерала Симоняка,residential,1055533034
улица Стойкости,tertiary,1055533035
проспект Ветеранов,secondary,1055533036
улица Генерала Симоняка,residential,1055533037
проспект Ветеранов,secondary,1055533038
Красносельское шоссе,secondary,1055745515
Пролетарский проспект,tertiary,1055789357
проспект Маршака,residential,1055810438
проспект Маршака,residential,1055810439
Приозёрная улица,residential,1055818461
Школьная улица,tertiary,1055841469
Левашовское шоссе,secondary,1055841470
Пушкинская улица,tertiary,1055845039
улица Лётчика Пилютова,residential,1055953708
Московское шоссе,primary,1055977279
Московское шоссе,primary,1055977280
Атаманская улица,unclassified,1055989788
Атаманская улица,unclassified,1055989789
Невский проспект,primary,1055989790
Невский проспект,primary,1055989791
Забайкальская улица,residential,1056078364
набережная реки Сестры,residential,1056082223
улица Красного Курсанта,residential,1056290102
набережная Обводного канала,secondary,1056293739
Чугунная улица,unclassified,1056300292
улица Жукова,tertiary,1056300293
Пискарёвский проспект,primary,1056300294
Белоостровская улица,secondary,1056302477
Московский проспект,primary,1056304968
Гражданский проспект,secondary,1056527284
Малая Карпатская улица,tertiary,1056863809
Малая Карпатская улица,tertiary,1056863810
Малая Карпатская улица,tertiary,1056863811
Звенигородская улица,tertiary,1056928434
Туристская улица,tertiary,1056991241
улица Чайковского,tertiary,1057377577
Литейный проспект,primary,1057377578
Литейный проспект,primary,1057625000
Кирочная улица,secondary,1057625001
Фурштатская улица,residential,1057633362
проспект Маршала Жукова,primary,1057633363
Литейный проспект,primary,1057633364
Таврическая улица,tertiary,1057641913
Большой проспект П.С.,primary,1057683020
улица Передовиков,secondary,1057838840
Большая Пороховская улица,secondary,1057958766
Вишерская улица,tertiary,1058023250
улица Морской Пехоты,tertiary,1058122351
Пахомовская улица,residential,1058129632
улица Первого Мая,tertiary,1058189172
улица Первого Мая,tertiary,1058189173
улица Шаврова,residential,1058210223
улица Рошаля,tertiary,1059034736
Гражданская улица,tertiary,1059461998
Мгинская улица,tertiary,1059904490
Северный проспект,residential,1060138047
дорога на Глухое озеро,unclassified,1060229259
набережная реки Карповки,tertiary,1061364296
Шпалерная улица,secondary,1061739425
Захарьевская улица,residential,1061739426
Рабочая улица,residential,1061831087
Ивангородский проспект,trunk,1061974063
улица Свободы,secondary,1061974064
проспект Энергетиков,unclassified,1062047335
улица Крыленко,tertiary,1062047336
улица Крыленко,tertiary,1062047337
улица Крыленко,tertiary,1062047338
улица Крыленко,tertiary,1062047339
улица Крыленко,tertiary,1062047340
улица Крыленко,tertiary,1062047341
улица Крыленко,tertiary,1062047342
Ветеринарный переулок,residential,1062537341
Кронштадтское шоссе,tertiary,1062819672
Кронштадтское шоссе,tertiary,1062819673
Петергофское шоссе,primary,1062829632
Петергофское шоссе,primary,1062844230
проспект Энергетиков,primary,1062919013
площадь Пролетарской Диктатуры,residential,1062920592
Лафонская улица,residential,1062920593
проспект Народного Ополчения,tertiary,1063065544
Владимирский проспект,primary,1063935490
Планерная улица,unclassified,1064111741
Пушкинская улица,residential,1064532805
Пушкинская улица,residential,1064532806
Пушкинская улица,residential,1064532884
Пушкинская улица,residential,1064532885
3-я линия,residential,1064534955
3-я линия,residential,1064535275
Российская улица,residential,1064535865
Российская улица,residential,1064536727
Российская улица,residential,1064537333
6-я линия,residential,1064538673
4-я линия,living_street,1064539575
1-я линия,living_street,1064539779
Российский бульвар,residential,1064540906
3-я линия,residential,1064543041
5-я линия,residential,1064543042
Захарьевская улица,residential,1064822437
Гвардейская улица,unclassified,1065190695
проспект Испытателей,secondary,1065217675
Гладышевский проспект,residential,1065294586
Ивинская улица,tertiary,1065294587
Коннолахтинская дорога,secondary,1065294588
Коннолахтинская дорога,secondary,1065294589
Ивинская улица,tertiary,1065294590
Юнтоловский проспект,tertiary,1065294591
Гладышевский проспект,residential,1065294592
Приморское шоссе,primary,1065294593
Приморский проспект,primary,1065294594
Приморский проспект,primary,1065294595
Приморский проспект,primary,1065294596
Приморский проспект,primary,1065294597
Шафировский проспект,primary,1065294598
Шафировский проспект,primary,1065294599
улица Руставели,primary,1065307385
Пискарёвский проспект,secondary,1065307386
Шафировский проспект,primary,1065481276
Светлановская площадь,secondary,1065481277
проспект Испытателей,secondary,1065481278
проспект Испытателей,secondary,1065481279
Толубеевский проезд,residential,1065555116
Толубеевский проезд,tertiary,1065555117
Заречная улица,tertiary,1065555118
2-я Комсомольская улица,residential,1065854868
2-я Комсомольская улица,residential,1065854869
Глухарская улица,residential,1066125666
проспект Культуры,secondary,1066318812
Верхняя улица,secondary,1066318813
проспект Просвещения,secondary,1066359938
Литейный проспект,primary,1066380497
Лесной проспект,secondary,1066435894
Глухоозёрское шоссе,unclassified,1066568644
Глухоозёрское шоссе,unclassified,1066568646
Новоколомяжский проспект,residential,1066587142
Новоколомяжский проспект,residential,1066587143
Кантемировская улица,primary,1066587144
Новочеркасский проспект,secondary,1066587150
проспект Науки,secondary,1066587151
площадь Искусств,residential,1066587152
улица Белинского,secondary,1066587153
Литейный проспект,primary,1066587154
Литейный проспект,primary,1066587155
площадь Аврова,residential,1066632810
Ивангородский проспект,trunk,1066826936
Геологическая улица,residential,1066826937
Геологическая улица,residential,1066826938
Красногородская улица,residential,1066860758
Красногородская улица,residential,1066871713
проспект Стачек,primary,1066881016
Волхонское шоссе,secondary,1066900413
Комсомольская площадь,primary,1066907506
Балтийская улица,tertiary,1066912792
проспект Стачек,primary,1066912793
проспект Героев,tertiary,1066931181
Петергофское шоссе,tertiary,1066931182
Петергофское шоссе,tertiary,1066931183
улица Бурцева,residential,1066962734
проспект Ветеранов,secondary,1066962735
улица Бурцева,residential,1066962737
Сапёрная улица,secondary,1067017648
Парковая улица,tertiary,1067017649
улица Дыбенко,residential,1067101462
Дальневосточный проспект,secondary,1067101464
улица Дыбенко,secondary,1067101465
Шушарская дорога,unclassified,1067122376
Шушарская дорога,unclassified,1067122377
Шушарская дорога,unclassified,1067122378
Шушарская дорога,unclassified,1067122379
улица Новосёлов,primary_link,1067159619
улица Новосёлов,residential,1067159620
проспект Энгельса,primary,1067161125
улица Шишкина,residential,1067229757
улица Шишкина,residential,1067229758
Пухтоловская дорога,primary,1067287941
Пухтоловская дорога,primary,1067287944
Пухтоловская дорога,primary,1067287945
улица Тамбасова,tertiary,1067573907
улица Маршала Казакова,secondary,1067599756
улица Маршала Казакова,secondary,1067599757
Новочеркасский проспект,secondary,1067646893
набережная канала Грибоедова,residential,1067679160
Садовая улица,secondary,1067683096
переулок Щуппа,residential,1067730916
Набережная улица,residential,1067731088
Авиационная улица,tertiary,1067731089
Петрозаводское шоссе,primary,1067750447
Новобелицкая улица,residential,1067857722
Новобелицкая улица,residential,1067857723
улица Костюшко,tertiary,1067865688
2-й Предпортовый проезд,unclassified,1067865690
площадь Аврова,residential,1067885327
площадь Аврова,residential,1067885328
площадь Аврова,residential,1067885329
площадь Аврова,residential,1067885330
бульвар Новаторов,tertiary,1067950480
бульвар Новаторов,tertiary,1067950481
1-я линия,unclassified,1068167769
Катлинская улица,unclassified,1068170346
6-я линия,unclassified,1068170347
Средняя улица,residential,1068222300
Киевское шоссе,trunk,1068291195
Лиговский проспект,unclassified,1068440741
набережная Обводного канала,unclassified,1068440742
улица Глинки,residential,1068558724
улица Петра Смородина,living_street,1068575011
улица Петра Смородина,living_street,1068575252
Стрельнинское шоссе,unclassified,1068617607
Планерная улица,residential,1068757646
Васнецовский проспект,residential,1068764839
проспект Ветеранов,secondary,1069212011
Витебский проспект,primary,1069212012
проспект Ветеранов,secondary,1069212013
улица Лёни Голикова,tertiary,1069212014
улица Лёни Голикова,tertiary,1069212015
проспект Народного Ополчения,secondary,1069212016
улица Лёни Голикова,tertiary,1069212017
проспект Народного Ополчения,secondary,1069212018
проспект Народного Ополчения,secondary,1069212019
«Нарва»,trunk,1069366052
Кингисеппское шоссе,trunk,1069468672
проспект Маршала Блюхера,primary,1069627160
проспект Маршала Блюхера,primary,1069627161
Замшина улица,tertiary,1069627162
улица Одоевского,tertiary,1069627163
Наличная улица,secondary,1069627164
проспект Маршала Блюхера,primary,1069627165
Невская улица,unclassified,1069922127
Центральная улица,residential,1069922129
улица Победы,secondary,1070016050
улица Победы,secondary,1070016132
улица Дыбенко,secondary,1071076348
проспект Ленина,primary,1071357651
Российский проспект,primary,1071550613
Российский проспект,primary,1071550614
площадь Аврова,residential,1071602504
Фабричная улица,residential,1071651617
Фронтовая улица,secondary,1071898008
Фронтовая улица,secondary,1071898009
Варшавская улица,unclassified,1071919611
Варшавская улица,unclassified,1071919612
Стародеревенская улица,tertiary,1071964747
Стародеревенская улица,tertiary,1071964748
Гаккелевская улица,secondary,1071964749
Гаккелевская улица,secondary,1071964750
проспект Авиаконструкторов,tertiary,1071964752
проспект Авиаконструкторов,tertiary,1071964753
Лидинская улица,residential,1071964754
Петергофское шоссе,primary,1071989129
улица Марата,tertiary,1072026990
Боровая улица,tertiary,1072026991
Разъезжая улица,tertiary,1072026992
Разъезжая улица,tertiary,1072026993
Разъезжая улица,tertiary,1072026994
Разъезжая улица,tertiary,1072026995
улица Марата,tertiary,1072026996
улица Марата,tertiary,1072026997
улица Марата,tertiary,1072026998
улица Кустодиева,residential,1072560733
улица Кустодиева,residential,1072560734
Белевский проспект,tertiary,1072658111
Санкт-Петербургское шоссе,primary,1072945894
Санкт-Петербургское шоссе,primary,1072945895
Петергофское шоссе,primary,1073069885
Санкт-Петербургское шоссе,primary,1073070357
Санкт-Петербургское шоссе,primary,1073070563
Шуваловский проспект,secondary,1073207810
Шуваловский проспект,secondary,1073207811
Шуваловский проспект,secondary,1073208203
Мурманское шоссе,primary,1073239400
Приморское шоссе,trunk,1073614615
Санкт-Петербургское шоссе,primary,1074167005
улица Карла Сименса,tertiary_link,1074500871
улица Новые Заводы,residential,1074500958
улица Лётчика Пилютова,residential,1075123823
проспект Ветеранов,secondary,1075124039
проспект Ветеранов,secondary,1075124069
улица Матросова,residential,1075142648
улица Матросова,residential,1075142649
улица Матросова,residential,1075142713
улица Матросова,residential,1075142714
улица Матросова,residential,1075142803
улица Матросова,residential,1075142804
улица Матросова,residential,1075142946
улица Матросова,residential,1075142947
улица Матросова,residential,1075144466
улица Матросова,residential,1075144527
улица Матросова,residential,1075144528
улица Матросова,residential,1075144603
улица Матросова,residential,1075145269
улица Матросова,residential,1075145353
улица Матросова,residential,1075145434
проспект Маршака,residential,1075708934
Красносельское шоссе,secondary,1076113015
Красносельское шоссе,secondary,1076113380
Красносельское шоссе,secondary,1076113381
Красносельское шоссе,secondary,1076113983
Красносельское шоссе,secondary,1076115898
Красносельское шоссе,secondary,1076115899
площадь Аврова,residential,1076320847
площадь Аврова,residential,1076320848
площадь Аврова,residential,1076321341
площадь Аврова,residential,1076355734
площадь Аврова,residential,1076355735
Старо-Гостилицкое шоссе,tertiary,1076422514
Старо-Гостилицкое шоссе,tertiary,1076422585
Новобелицкая улица,residential,1076502372
Новобелицкая улица,residential,1076502520
Новобелицкая улица,residential,1076502521
Новобелицкая улица,residential,1076502593
Новобелицкая улица,residential,1076502594
Новобелицкая улица,residential,1076502805
Новобелицкая улица,residential,1076502806
Новобелицкая улица,residential,1076503554
Новобелицкая улица,residential,1076503555
Альпийский переулок,residential,1076774531
Будапештская улица,tertiary,1076774532
Альпийский переулок,residential,1077612572
Московское шоссе,trunk,1077613116
Московское шоссе,trunk,1077613117
Московское шоссе,trunk,1077613237
Московское шоссе,trunk,1077613358
Московское шоссе,trunk,1077613359
улица Пограничника Гарькавого,secondary,1077618045
улица Пограничника Гарькавого,secondary,1077618303
улица Пограничника Гарькавого,secondary,1077618699
проспект Будённого,tertiary,1077731049
проспект Будённого,tertiary,1077731840
проспект Будённого,tertiary,1077732063
Железнодорожная улица,residential,1077732979
Советская улица,residential,1077736496
Советская улица,residential,1077736866
проспект Ленина,tertiary,1077738968
проспект Ленина,tertiary,1077738977
Красносельское шоссе,secondary,1077746226
улица Лассаля,residential,1077746268
Красносельское шоссе,secondary,1077747036
улица Равенства,residential,1077767398
улица Архитектора Данини,tertiary,1077961928
Демонстрационный проезд,tertiary,1077961936
Демонстрационный проезд,tertiary,1077961937
Воздухоплавательная улица,primary,1077972129
Воздухоплавательная улица,primary,1077972130
Красносельское шоссе,secondary,1077972748
Рогачёвский переулок,residential,1078064179
2-я Комсомольская улица,residential,1078116441
Новобелицкая улица,residential,1078116946
Новобелицкая улица,residential,1078117018
Новобелицкая улица,residential,1078117019
проспект Космонавтов,tertiary,1078578055
Московский проспект,primary,1078578057
Гражданский проспект,secondary,1078677829
Новочеркасский проспект,secondary,1078677830
Кирочная улица,secondary,1078677831
Ивангородский проспект,trunk,1078716445
Ивангородский проспект,trunk,1078744024
Ивангородский проспект,trunk,1078744025
улица Освобождения,residential,1078744026
улица Карпинского,residential,1078929922
улица Карпинского,residential,1078929923
проспект Будённого,secondary,1079061329
Совхозный переулок,residential,1079078360
Совхозный переулок,residential,1079078361
улица Руднева,residential,1079101533
улица Симонова,residential,1079101534
проспект Просвещения,secondary,1079101535
проспект Просвещения,secondary,1079101536
улица Ивана Фомина,residential,1079101537
улица Ивана Фомина,residential,1079101538
Поэтический бульвар,residential,1079101539
проспект Луначарского,secondary,1079101540
улица Руставели,primary,1079108285
Северный проспект,residential,1079110792
проспект Энгельса,primary,1079110793
Республиканская улица,tertiary,1079121636
Гражданский проспект,secondary,1079121637
Гражданский проспект,secondary,1079121638
Заневский проспект,primary,1079121639
улица Розенштейна,secondary,1079129470
Новоизмайловский проспект,secondary,1079129471
Кирпичная улица,tertiary,1079129602
улица Новые Заводы,tertiary,1079130596
улица Связи,tertiary,1079130668
улица Связи,tertiary,1079166338
Заводская улица,tertiary,1079166393
Заводская улица,tertiary,1079166637
Левашовский проспект,tertiary,1079213825
Фронтовая улица,secondary,1079221092
Фронтовая улица,secondary,1079221171
Фронтовая улица,secondary,1079221172
Уральская улица,secondary,1079225452
проспект Крузенштерна,secondary,1079225453
проспект Крузенштерна,secondary,1079225454
проспект Крузенштерна,secondary,1079225455
Мичманская улица,unclassified,1079225456
Мичманская улица,unclassified,1079225457
Скобелевский проспект,tertiary,1079235652
Ярославский проспект,residential,1079235653
Шуваловский проспект,secondary,1079278643
Шуваловский проспект,secondary,1079278644
Владимирская площадь,primary,1079292716
Прибалтийская площадь,tertiary,1079304782
проспект Героев,residential,1079308614
проспект Героев,residential,1079308615
Плесецкая улица,residential,1079317615
Плесецкая улица,residential,1079317616
Новоладожская улица,secondary,1079317617
Орловская улица,residential,1079349258
Орловская улица,residential,1079349283
Зверинская улица,residential,1079365462
Среднерогатская улица,tertiary,1079385782
Среднерогатская улица,tertiary,1079385785
Витебский проспект,tertiary,1079385787
Сарицкая улица,tertiary,1079429207
